,attachments,author_id,conversation_id,created_at,entities,id,in_reply_to_user_id,lang,like_count,possibly_sensitive,quote_count,reply_count,retweet_count,source,text
37,nan,1363021772455481344,1369958724022976515,2021-03-11T21:28:47.000Z,"{'cashtags': [{'start': 35, 'end': 39, 'tag': 'acm'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'gem_insider', 'id': '1120219427277025280'}]}",1370124567595782145,1120219427277025280,en,0,False,0,2,0,Twitter for iPhone,@gem_insider Do I have to lose cut $acm?
38,nan,1063364424,1369971489294934016,2021-03-11T21:25:32.000Z,"{'cashtags': [{'start': 21, 'end': 25, 'tag': 'ACM'}]}",1370123752000741377,1360177181993951237,en,1,False,0,1,0,Twitter for Android,@TomBstocks When the $ACM pump?
39,nan,175257687,1369958724022976515,2021-03-11T20:32:56.000Z,"{'annotations': [{'start': 27, 'end': 30, 'probability': 0.4143, 'type': 'Organization', 'normalized_text': '$ACM'}], 'cashtags': [{'start': 27, 'end': 31, 'tag': 'ACM'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'gem_insider', 'id': '1120219427277025280'}]}",1370110513795899394,1120219427277025280,en,2,False,0,0,0,Twitter for iPhone,@gem_insider Any news from $ACM game over. Pump over ?
40,{'media_keys': ['3_1370103886565011470']},1048171367307329536,1370103889329061890,2021-03-11T20:06:37.000Z,"{'cashtags': [{'start': 45, 'end': 49, 'tag': 'BTC'}, {'start': 59, 'end': 63, 'tag': 'ACM'}, {'start': 64, 'end': 68, 'tag': 'ADA'}, {'start': 69, 'end': 72, 'tag': 'AE'}, {'start': 73, 'end': 80, 'tag': 'BADGER'}, {'start': 81, 'end': 86, 'tag': 'DEGO'}, {'start': 87, 'end': 92, 'tag': 'DODO'}, {'start': 93, 'end': 99, 'tag': 'FRONT'}, {'start': 100, 'end': 104, 'tag': 'FUN'}, {'start': 105, 'end': 108, 'tag': 'HC'}, {'start': 109, 'end': 113, 'tag': 'MCO'}, {'start': 114, 'end': 118, 'tag': 'PHA'}, {'start': 119, 'end': 124, 'tag': 'POND'}, {'start': 125, 'end': 129, 'tag': 'SNX'}, {'start': 130, 'end': 134, 'tag': 'TRX'}, {'start': 135, 'end': 141, 'tag': 'WAVES'}, {'start': 142, 'end': 146, 'tag': 'XLM'}, {'start': 147, 'end': 151, 'tag': 'XRP'}], 'hashtags': [{'start': 7, 'end': 18, 'tag': 'Downtrends'}, {'start': 154, 'end': 161, 'tag': 'crypto'}, {'start': 162, 'end': 167, 'tag': 'coin'}, {'start': 168, 'end': 172, 'tag': 'RSI'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/WTMAYfl7uU', 'expanded_url': 'https://twitter.com/yekturus/status/1368210100599599105', 'display_url': 'twitter.com/yekturus/statu…'}, {'start': 198, 'end': 221, 'url': 'https://t.co/flLtSjTtl3', 'expanded_url': 'https://twitter.com/yekturus/status/1370103889329061890/photo/1', 'display_url': 'pic.twitter.com/flLtSjTtl3'}]}",1370103889329061890,nan,en,1,False,0,0,0,Twitter,"Strong #Downtrends in 4-Hours/1-Day (Binance $BTC pairs):

$ACM $ADA $AE $BADGER $DEGO $DODO $FRONT $FUN $HC $MCO $PHA $POND $SNX $TRX $WAVES $XLM $XRP 

#crypto #coin #RSI

https://t.co/WTMAYfl7uU https://t.co/flLtSjTtl3"
41,{'media_keys': ['3_1370102509264592902']},923710279816482817,1370102526335406080,2021-03-11T20:01:12.000Z,"{'cashtags': [{'start': 5, 'end': 9, 'tag': 'ACM'}], 'hashtags': [{'start': 13, 'end': 21, 'tag': 'binance'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/YyCacZEMPP', 'expanded_url': 'https://bitpeaks.com/binance/acm', 'display_url': 'bitpeaks.com/binance/acm'}, {'start': 62, 'end': 85, 'url': 'https://t.co/Rka6jmzv9b', 'expanded_url': 'https://twitter.com/bitpeaks/status/1370020724514062337', 'display_url': 'twitter.com/bitpeaks/statu…'}, {'start': 86, 'end': 109, 'url': 'https://t.co/r1YsD0FUYz', 'expanded_url': 'https://twitter.com/bitpeaks/status/1370102526335406080/photo/1', 'display_url': 'pic.twitter.com/r1YsD0FUYz'}]}",1370102526335406080,nan,en,0,False,0,0,0,bitpeaks,sell $ACM on #binance @ 13.593 https://t.co/YyCacZEMPP -4.92% https://t.co/Rka6jmzv9b https://t.co/r1YsD0FUYz
42,{'media_keys': ['3_1370102496291647495']},1360973591534309383,1370102498946641921,2021-03-11T20:01:05.000Z,"{'cashtags': [{'start': 243, 'end': 247, 'tag': 'ACM'}], 'mentions': [{'start': 234, 'end': 242, 'username': 'acmilan', 'id': '186386857'}], 'hashtags': [{'start': 249, 'end': 258, 'tag': 'FanToken'}], 'urls': [{'start': 259, 'end': 282, 'url': 'https://t.co/NbzbTG2LHw', 'expanded_url': 'https://twitter.com/cRoYpToPaRtY/status/1370102498946641921/photo/1', 'display_url': 'pic.twitter.com/NbzbTG2LHw'}]}",1370102498946641921,nan,en,2,False,0,1,1,Twitter for Android,"Btw. of course i have seen this to.... My first thought was prijatelji pa gdje ste, welcome to cryptoparty.

And finally you are aware of your Fan collectors.
They now have doubble to care. 

Growing Market by crypto access  ability
 @acmilan $ACM  #FanToken https://t.co/NbzbTG2LHw"
43,nan,1323663808204804099,1370098749159116801,2021-03-11T19:51:01.000Z,"{'cashtags': [{'start': 82, 'end': 86, 'tag': 'ACM'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'socios', 'id': '1001022572186820608'}, {'start': 24, 'end': 31, 'username': 'socios', 'id': '1001022572186820608'}, {'start': 40, 'end': 47, 'username': 'Chiliz', 'id': '2590633042'}]}",1370099963544371202,1001022572186820608,en,5,False,0,0,0,Twitter for Android,"@socios i love you guys @socios, i love @Chiliz and i'm super proud of my beloved $ACM!! grandi ragazzi!! ❤🖤"
44,nan,1141208687001780225,1370087949791019010,2021-03-11T19:03:16.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 93, 'end': 97, 'tag': 'ACM'}, {'start': 98, 'end': 106, 'tag': 'ACMUSDT'}, {'start': 107, 'end': 117, 'tag': 'CryptoBOT'}]}",1370087949791019010,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
⛔️ Decreased 4.24% in 1.5 hour(s)
💵 Price - 12.82800000 USDT
⏱️ [11 Feb] - 19:03:16 UTC
#ACM #ACMUSDT #CryptoBOT"
45,nan,1248258462238281728,1370076056993071116,2021-03-11T18:16:01.000Z,"{'cashtags': [{'start': 122, 'end': 129, 'tag': 'bafger'}, {'start': 130, 'end': 133, 'tag': 'rl'}, {'start': 135, 'end': 139, 'tag': 'btc'}, {'start': 140, 'end': 144, 'tag': 'eth'}, {'start': 146, 'end': 151, 'tag': 'link'}, {'start': 152, 'end': 157, 'tag': 'doge'}, {'start': 158, 'end': 162, 'tag': 'srm'}, {'start': 163, 'end': 167, 'tag': 'qlc'}, {'start': 168, 'end': 172, 'tag': 'rlc'}, {'start': 173, 'end': 177, 'tag': 'chz'}, {'start': 178, 'end': 182, 'tag': 'bel'}, {'start': 193, 'end': 198, 'tag': 'yfii'}, {'start': 199, 'end': 204, 'tag': 'ankr'}, {'start': 206, 'end': 210, 'tag': 'acm'}, {'start': 211, 'end': 215, 'tag': 'nkn'}, {'start': 225, 'end': 229, 'tag': 'yfi'}, {'start': 230, 'end': 233, 'tag': 'og'}, {'start': 234, 'end': 239, 'tag': 'mith'}, {'start': 240, 'end': 243, 'tag': 'om'}, {'start': 244, 'end': 248, 'tag': 'rsr'}, {'start': 249, 'end': 254, 'tag': 'arpa'}, {'start': 255, 'end': 259, 'tag': 'tru'}, {'start': 260, 'end': 265, 'tag': 'sand'}, {'start': 266, 'end': 269, 'tag': 'go'}, {'start': 270, 'end': 273, 'tag': 'og'}], 'mentions': [{'start': 39, 'end': 49, 'username': 'Astrones2', 'id': '1191441760385470467'}, {'start': 105, 'end': 115, 'username': 'Astrones2', 'id': '1191441760385470467'}], 'hashtags': [{'start': 183, 'end': 191, 'tag': 'bitcoin'}, {'start': 216, 'end': 224, 'tag': 'altcoin'}], 'urls': [{'start': 274, 'end': 297, 'url': 'https://t.co/nGYxWqSC2I', 'expanded_url': 'https://twitter.com/Astrones2/status/1358904108242067461', 'display_url': 'twitter.com/Astrones2/stat…'}]}",1370076056993071116,nan,en,0,False,0,0,0,Twitter for iPhone,"52 % PROFIT With 1 coin ✅✅

Follow him @Astrones2 for easy money 🔥🔥

Follow THIS GUY FOR MASSIVE PROFITS @Astrones2 👍🏻👍🏻

$bafger $rl  $btc $eth  $link $doge $srm $qlc $rlc $chz $bel #bitcoin  $yfii $ankr  $acm $nkn #altcoin $yfi $og $mith $om $rsr $arpa $tru $sand $go $og https://t.co/nGYxWqSC2I"
46,nan,1288105871499603969,1370071013845839876,2021-03-11T18:07:15.000Z,"{'cashtags': [{'start': 17, 'end': 21, 'tag': 'acm'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'acmilan', 'id': '186386857'}]}",1370073849811898369,186386857,en,4,False,0,1,0,Twitter for Android,@acmilan Come on $acm token.
47,nan,339597155,1370073699219562496,2021-03-11T18:06:39.000Z,"{'cashtags': [{'start': 23, 'end': 27, 'tag': 'ACM'}]}",1370073699219562496,nan,en,6,False,1,3,0,Twitter for iPhone,Let me go and buy $100 $ACM just for the fun of it.
48,nan,1141208687001780225,1370064545952186369,2021-03-11T17:30:16.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 93, 'end': 97, 'tag': 'ACM'}, {'start': 98, 'end': 106, 'tag': 'ACMUSDT'}, {'start': 107, 'end': 117, 'tag': 'CryptoBOT'}]}",1370064545952186369,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
⛔️ Decreased 4.25% in 1.8 hour(s)
💵 Price - 13.40000000 USDT
⏱️ [11 Feb] - 17:30:16 UTC
#ACM #ACMUSDT #CryptoBOT"
49,nan,619843957,1370052828820074497,2021-03-11T17:03:12.000Z,"{'cashtags': [{'start': 24, 'end': 28, 'tag': 'ACM'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'YinkaPost', 'id': '339597155'}]}",1370057732519297025,339597155,en,0,False,0,0,0,Twitter for iPhone,@YinkaPost To start for $ACM?
50,nan,1360708565233786881,1370053653411823624,2021-03-11T16:51:13.000Z,"{'cashtags': [{'start': 16, 'end': 20, 'tag': 'ACM'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'socios', 'id': '1001022572186820608'}, {'start': 8, 'end': 15, 'username': 'ManUtd', 'id': '558797310'}]}",1370054716709814280,1001022572186820608,en,0,False,0,0,0,Twitter for iPhone,@socios @ManUtd $ACM WINNER 🦾🥷🏻
51,nan,1063364424,1370016778940735489,2021-03-11T16:50:06.000Z,"{'cashtags': [{'start': 30, 'end': 34, 'tag': 'ACM'}]}",1370054435896889346,1288105871499603969,en,1,False,0,1,0,Twitter for Android,@m1000by Have you bought your $ACM bro?
52,nan,3018541319,1370054314278985730,2021-03-11T16:49:37.000Z,"{'cashtags': [{'start': 11, 'end': 15, 'tag': 'ACM'}], 'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/Epd9nZzOTM', 'expanded_url': 'https://twitter.com/socios/status/1370053653411823624', 'display_url': 'twitter.com/socios/status/…'}]}",1370054314278985730,nan,en,0,False,0,0,0,Twitter for Android,Expect the $ACM to do a 30% today https://t.co/Epd9nZzOTM
53,nan,1001022572186820608,1370053653411823624,2021-03-11T16:46:59.000Z,"{'cashtags': [{'start': 29, 'end': 33, 'tag': 'ACM'}, {'start': 36, 'end': 40, 'tag': 'CHZ'}], 'mentions': [{'start': 17, 'end': 24, 'username': 'ManUtd', 'id': '558797310'}], 'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/6cOm1ZSygN', 'expanded_url': 'https://twitter.com/MilanClubTO/status/1369950154208415744', 'display_url': 'twitter.com/MilanClubTO/st…'}]}",1370053653411823624,nan,en,177,False,1,11,28,Twitter for Android,"Ready to battle, @ManUtd 👹.

$ACM ⚡ $CHZ https://t.co/6cOm1ZSygN"
54,{'media_keys': ['3_1370045504432787464']},1288105871499603969,1370038440256012299,2021-03-11T16:14:37.000Z,"{'cashtags': [{'start': 23, 'end': 27, 'tag': 'acm'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Chiliz', 'id': '2590633042'}, {'start': 8, 'end': 22, 'username': 'Chiliz_Turkey', 'id': '1173491504574283777'}], 'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/VAe9Abkox7', 'expanded_url': 'https://twitter.com/m1000by/status/1370045506538328075/photo/1', 'display_url': 'pic.twitter.com/VAe9Abkox7'}]}",1370045506538328075,2590633042,en,3,False,0,0,0,Twitter for Android,@Chiliz @Chiliz_Turkey $acm to night 🔥🔥🚀🚀🚀 https://t.co/VAe9Abkox7
55,{'media_keys': ['3_1370043489988272135']},1048171367307329536,1370043492525817864,2021-03-11T16:06:37.000Z,"{'cashtags': [{'start': 45, 'end': 49, 'tag': 'BTC'}, {'start': 59, 'end': 63, 'tag': 'ACM'}, {'start': 64, 'end': 67, 'tag': 'AE'}, {'start': 68, 'end': 75, 'tag': 'BADGER'}, {'start': 76, 'end': 81, 'tag': 'DEGO'}, {'start': 82, 'end': 87, 'tag': 'DODO'}, {'start': 88, 'end': 94, 'tag': 'FRONT'}, {'start': 95, 'end': 99, 'tag': 'FUN'}, {'start': 100, 'end': 103, 'tag': 'HC'}, {'start': 104, 'end': 108, 'tag': 'MCO'}, {'start': 109, 'end': 113, 'tag': 'PHA'}, {'start': 114, 'end': 119, 'tag': 'POND'}, {'start': 120, 'end': 124, 'tag': 'TRX'}, {'start': 125, 'end': 129, 'tag': 'XLM'}, {'start': 130, 'end': 134, 'tag': 'XRP'}], 'hashtags': [{'start': 7, 'end': 18, 'tag': 'Downtrends'}, {'start': 137, 'end': 144, 'tag': 'crypto'}, {'start': 145, 'end': 150, 'tag': 'coin'}, {'start': 151, 'end': 155, 'tag': 'RSI'}], 'urls': [{'start': 157, 'end': 180, 'url': 'https://t.co/WTMAYfl7uU', 'expanded_url': 'https://twitter.com/yekturus/status/1368210100599599105', 'display_url': 'twitter.com/yekturus/statu…'}, {'start': 181, 'end': 204, 'url': 'https://t.co/hmv4FYRG2J', 'expanded_url': 'https://twitter.com/yekturus/status/1370043492525817864/photo/1', 'display_url': 'pic.twitter.com/hmv4FYRG2J'}]}",1370043492525817864,nan,en,0,False,0,0,0,Twitter,"Strong #Downtrends in 4-Hours/1-Day (Binance $BTC pairs):

$ACM $AE $BADGER $DEGO $DODO $FRONT $FUN $HC $MCO $PHA $POND $TRX $XLM $XRP 

#crypto #coin #RSI

https://t.co/WTMAYfl7uU https://t.co/hmv4FYRG2J"
56,nan,1063364424,1369925465985712128,2021-03-11T16:02:17.000Z,"{'cashtags': [{'start': 33, 'end': 37, 'tag': 'ACM'}]}",1370042402669486082,1360177181993951237,en,2,False,0,1,0,Twitter for Android,@TomBstocks Have you bought your $ACM bro?
57,nan,2422703600,1370026725116051465,2021-03-11T14:59:59.000Z,"{'cashtags': [{'start': 39, 'end': 43, 'tag': 'ZIM'}, {'start': 44, 'end': 47, 'tag': 'DY'}, {'start': 48, 'end': 52, 'tag': 'CNC'}, {'start': 53, 'end': 58, 'tag': 'FBHS'}, {'start': 59, 'end': 64, 'tag': 'POOL'}, {'start': 65, 'end': 70, 'tag': 'ENSG'}, {'start': 71, 'end': 75, 'tag': 'CLH'}, {'start': 76, 'end': 80, 'tag': 'CIM'}, {'start': 81, 'end': 85, 'tag': 'FDX'}, {'start': 86, 'end': 91, 'tag': 'SPXC'}, {'start': 92, 'end': 96, 'tag': 'ACM'}, {'start': 97, 'end': 101, 'tag': 'DOX'}, {'start': 102, 'end': 105, 'tag': 'AR'}, {'start': 106, 'end': 110, 'tag': 'JHG'}, {'start': 111, 'end': 114, 'tag': 'CF'}, {'start': 115, 'end': 119, 'tag': 'GLW'}, {'start': 120, 'end': 124, 'tag': 'UPS'}, {'start': 125, 'end': 130, 'tag': 'CSCO'}, {'start': 131, 'end': 136, 'tag': 'CTAS'}, {'start': 137, 'end': 141, 'tag': 'MTG'}], 'urls': [{'start': 146, 'end': 169, 'url': 'https://t.co/AyIukUXX9J', 'expanded_url': 'https://swingtradebot.com/alerts/23-rose-above-upper-bollinger-band', 'display_url': 'swingtradebot.com/alerts/23-rose…'}]}",1370026725116051465,nan,en,0,False,0,0,0,SwingTradeBotDotCom,Rose Above Upper Bollinger Band today: $ZIM $DY $CNC $FBHS $POOL $ENSG $CLH $CIM $FDX $SPXC $ACM $DOX $AR $JHG $CF $GLW $UPS $CSCO $CTAS $MTG ... https://t.co/AyIukUXX9J
58,{'media_keys': ['3_1370025142630293504']},2790429443,1370025156848971786,2021-03-11T14:53:45.000Z,"{'annotations': [{'start': 33, 'end': 43, 'probability': 0.9398, 'type': 'Product', 'normalized_text': 'Macbook Pro'}, {'start': 50, 'end': 62, 'probability': 0.9243, 'type': 'Product', 'normalized_text': 'PlayStation 5'}], 'cashtags': [{'start': 122, 'end': 127, 'tag': 'vite'}, {'start': 128, 'end': 135, 'tag': 'casper'}, {'start': 136, 'end': 140, 'tag': 'chz'}, {'start': 141, 'end': 145, 'tag': 'chr'}, {'start': 146, 'end': 150, 'tag': 'psg'}, {'start': 151, 'end': 155, 'tag': 'juv'}, {'start': 156, 'end': 162, 'tag': 'theta'}, {'start': 163, 'end': 169, 'tag': 'tfuel'}, {'start': 170, 'end': 174, 'tag': 'hnt'}, {'start': 175, 'end': 180, 'tag': 'cake'}, {'start': 181, 'end': 186, 'tag': 'bake'}, {'start': 187, 'end': 193, 'tag': 'alice'}, {'start': 194, 'end': 199, 'tag': 'dego'}, {'start': 200, 'end': 205, 'tag': 'hbar'}, {'start': 206, 'end': 209, 'tag': 'og'}, {'start': 210, 'end': 214, 'tag': 'acm'}], 'hashtags': [{'start': 85, 'end': 93, 'tag': 'Binance'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/pPKDrCvpYT', 'expanded_url': 'https://binance.cc/es-LA/register?ref=ZEYMROB5', 'display_url': 'binance.cc/es-LA/register…'}, {'start': 215, 'end': 238, 'url': 'https://t.co/lP0h7hJEJ4', 'expanded_url': 'https://twitter.com/AngelitoWarOk/status/1370025156848971786/photo/1', 'display_url': 'pic.twitter.com/lP0h7hJEJ4'}]}",1370025156848971786,nan,en,1,False,0,0,0,Twitter Web App,"$10,000 Giveaway and More: Win a Macbook Pro or a PlayStation 5 by Trading Crypto on #Binance P2P https://t.co/pPKDrCvpYT $vite $casper $chz $chr $psg $juv $theta $tfuel $hnt $cake $bake $alice $dego $hbar $og $acm https://t.co/lP0h7hJEJ4"
59,{'media_keys': ['3_1370020712480604164']},923710279816482817,1370020724514062337,2021-03-11T14:36:09.000Z,"{'cashtags': [{'start': 4, 'end': 8, 'tag': 'ACM'}], 'hashtags': [{'start': 12, 'end': 20, 'tag': 'binance'}], 'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/YyCacZnbrf', 'expanded_url': 'https://bitpeaks.com/binance/acm', 'display_url': 'bitpeaks.com/binance/acm'}, {'start': 54, 'end': 77, 'url': 'https://t.co/cMBFiw4Lfp', 'expanded_url': 'https://twitter.com/bitpeaks/status/1370020724514062337/photo/1', 'display_url': 'pic.twitter.com/cMBFiw4Lfp'}]}",1370020724514062337,nan,en,0,False,1,0,0,bitpeaks,buy $ACM on #binance @ 14.297 https://t.co/YyCacZnbrf https://t.co/cMBFiw4Lfp
60,{'media_keys': ['3_1370001065911877632']},1365404480351526912,1370001073897795584,2021-03-11T13:18:04.000Z,"{'cashtags': [{'start': 97, 'end': 101, 'tag': 'btc'}, {'start': 102, 'end': 106, 'tag': 'eth'}, {'start': 107, 'end': 112, 'tag': 'doge'}, {'start': 113, 'end': 117, 'tag': 'chr'}, {'start': 118, 'end': 123, 'tag': 'vite'}, {'start': 124, 'end': 127, 'tag': 'go'}, {'start': 128, 'end': 134, 'tag': 'tfuel'}, {'start': 135, 'end': 139, 'tag': 'psg'}, {'start': 140, 'end': 144, 'tag': 'hnt'}, {'start': 145, 'end': 148, 'tag': 'og'}, {'start': 149, 'end': 153, 'tag': 'blz'}, {'start': 154, 'end': 158, 'tag': 'oxt'}, {'start': 159, 'end': 164, 'tag': 'hbar'}, {'start': 165, 'end': 169, 'tag': 'asr'}, {'start': 170, 'end': 174, 'tag': 'juv'}, {'start': 175, 'end': 179, 'tag': 'ost'}, {'start': 180, 'end': 185, 'tag': 'nuls'}, {'start': 186, 'end': 190, 'tag': 'cdt'}, {'start': 191, 'end': 195, 'tag': 'acm'}, {'start': 196, 'end': 201, 'tag': 'firo'}, {'start': 202, 'end': 206, 'tag': 'sxp'}, {'start': 207, 'end': 211, 'tag': 'atm'}, {'start': 212, 'end': 216, 'tag': 'gas'}, {'start': 217, 'end': 221, 'tag': 'wpr'}, {'start': 222, 'end': 228, 'tag': 'theta'}, {'start': 229, 'end': 233, 'tag': 'cdt'}, {'start': 234, 'end': 238, 'tag': 'zil'}, {'start': 239, 'end': 243, 'tag': 'qck'}, {'start': 244, 'end': 248, 'tag': 'poa'}, {'start': 249, 'end': 253, 'tag': 'vpr'}, {'start': 254, 'end': 258, 'tag': 'vib'}, {'start': 259, 'end': 263, 'tag': 'dlt'}, {'start': 264, 'end': 268, 'tag': 'rcn'}, {'start': 269, 'end': 274, 'tag': 'vidt'}, {'start': 275, 'end': 279, 'tag': 'ava'}], 'hashtags': [{'start': 58, 'end': 65, 'tag': 'crypto'}, {'start': 66, 'end': 71, 'tag': 'defi'}, {'start': 72, 'end': 80, 'tag': 'bitcoin'}, {'start': 81, 'end': 90, 'tag': 'ethereum'}, {'start': 91, 'end': 96, 'tag': 'doge'}], 'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/gYWdENz18v', 'expanded_url': 'https://twitter.com/PaperHandsGreen/status/1370001073897795584/photo/1', 'display_url': 'pic.twitter.com/gYWdENz18v'}, {'start': 304, 'end': 327, 'url': 'https://t.co/emLQsUHwb0', 'expanded_url': 'https://twitter.com/cz_binance/status/1369882061473869826', 'display_url': 'twitter.com/cz_binance/sta…'}]}",1370001073897795584,nan,en,3,False,0,1,0,Twitter Web App,"Announcement of an announcement SZN in full effect!

---

#crypto #defi #bitcoin #ethereum #doge $btc $eth $doge $chr $vite $go $tfuel $psg $hnt $og $blz $oxt $hbar $asr $juv $ost $nuls $cdt $acm $firo $sxp $atm $gas $wpr $theta $cdt $zil $qck $poa $vpr $vib $dlt $rcn $vidt $ava https://t.co/gYWdENz18v https://t.co/emLQsUHwb0"
61,{'media_keys': ['3_1369995946663145479']},1349668953883365376,1369995952673542150,2021-03-11T12:57:43.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}, {'start': 49, 'end': 52, 'tag': 'OG'}], 'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/RkggfXDMKQ', 'expanded_url': 'https://twitter.com/cfolo_com/status/1369995952673542150/photo/1', 'display_url': 'pic.twitter.com/RkggfXDMKQ'}]}",1369995952673542150,nan,en,4,False,0,1,1,Twitter for iPhone,$ACM/BTC is breaking out as well. It will follow $OG https://t.co/RkggfXDMKQ
62,{'media_keys': ['3_1369995875468992512']},1349668953883365376,1369995881542381573,2021-03-11T12:57:26.000Z,"{'cashtags': [{'start': 7, 'end': 11, 'tag': 'ACM'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/PttZ1rnJSs', 'expanded_url': 'https://twitter.com/cfolo_com/status/1369995881542381573/photo/1', 'display_url': 'pic.twitter.com/PttZ1rnJSs'}]}",1369995881542381573,nan,en,6,False,0,0,2,Twitter for iPhone,Buying $ACM here. Target 77% https://t.co/PttZ1rnJSs
63,nan,1242590435949694976,1369967212375769094,2021-03-11T12:45:38.000Z,"{'cashtags': [{'start': 22, 'end': 26, 'tag': 'chz'}, {'start': 35, 'end': 39, 'tag': 'acm'}, {'start': 105, 'end': 109, 'tag': 'chz'}, {'start': 110, 'end': 114, 'tag': 'btc'}, {'start': 115, 'end': 119, 'tag': 'eth'}, {'start': 120, 'end': 124, 'tag': 'xrp'}, {'start': 125, 'end': 131, 'tag': 'tfuel'}, {'start': 132, 'end': 136, 'tag': 'bnb'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'alex_dreyfus', 'id': '33939145'}]}",1369992913438924802,33939145,en,1,False,0,0,0,Twitter for Android,"@alex_dreyfus I found $chz through $acm and I'm in at $0.05 😍😍
I'll invest until $10 or even $100
I love $chz
$btc $eth $xrp $tfuel $bnb"
64,{'media_keys': ['3_1369989331289579520']},1149817900980756480,1369989418480775172,2021-03-11T12:31:45.000Z,"{'cashtags': [{'start': 0, 'end': 6, 'tag': 'Alert'}, {'start': 10, 'end': 14, 'tag': 'ACM'}, {'start': 17, 'end': 22, 'tag': 'USDT'}, {'start': 27, 'end': 31, 'tag': 'BTC'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/WlqjCxLvPZ', 'expanded_url': 'https://twitter.com/StasnisCrypto/status/1369989418480775172/photo/1', 'display_url': 'pic.twitter.com/WlqjCxLvPZ'}]}",1369989418480775172,nan,en,3,False,1,0,1,Twitter Web App,$Alert ❗️ $ACM - $USDT and $BTC pair👀🚀 https://t.co/WlqjCxLvPZ
65,{'media_keys': ['3_1369983086822371336']},1048171367307329536,1369983089229914112,2021-03-11T12:06:36.000Z,"{'cashtags': [{'start': 45, 'end': 49, 'tag': 'BTC'}, {'start': 59, 'end': 63, 'tag': 'ACM'}, {'start': 64, 'end': 67, 'tag': 'AE'}, {'start': 68, 'end': 75, 'tag': 'BADGER'}, {'start': 76, 'end': 81, 'tag': 'DEGO'}, {'start': 82, 'end': 87, 'tag': 'DODO'}, {'start': 88, 'end': 94, 'tag': 'FRONT'}, {'start': 95, 'end': 98, 'tag': 'HC'}, {'start': 99, 'end': 103, 'tag': 'MCO'}, {'start': 104, 'end': 107, 'tag': 'OM'}, {'start': 108, 'end': 112, 'tag': 'PHA'}, {'start': 113, 'end': 118, 'tag': 'POND'}, {'start': 119, 'end': 123, 'tag': 'TRX'}, {'start': 124, 'end': 128, 'tag': 'XLM'}, {'start': 129, 'end': 133, 'tag': 'XRP'}], 'hashtags': [{'start': 7, 'end': 18, 'tag': 'Downtrends'}, {'start': 136, 'end': 143, 'tag': 'crypto'}, {'start': 144, 'end': 149, 'tag': 'coin'}, {'start': 150, 'end': 154, 'tag': 'RSI'}], 'urls': [{'start': 156, 'end': 179, 'url': 'https://t.co/WTMAYfl7uU', 'expanded_url': 'https://twitter.com/yekturus/status/1368210100599599105', 'display_url': 'twitter.com/yekturus/statu…'}, {'start': 180, 'end': 203, 'url': 'https://t.co/Rez9ZdcPFJ', 'expanded_url': 'https://twitter.com/yekturus/status/1369983089229914112/photo/1', 'display_url': 'pic.twitter.com/Rez9ZdcPFJ'}]}",1369983089229914112,nan,en,0,False,0,0,0,Twitter,"Strong #Downtrends in 4-Hours/1-Day (Binance $BTC pairs):

$ACM $AE $BADGER $DEGO $DODO $FRONT $HC $MCO $OM $PHA $POND $TRX $XLM $XRP 

#crypto #coin #RSI

https://t.co/WTMAYfl7uU https://t.co/Rez9ZdcPFJ"
